time_bucket,service,raw_rps,smoothed_rps,prev_replicas,new_replicas,action,reason
1761367320,cartservice,15.659818440583507,13.300930109299047,1,2,UPSCALE,RPS 13.3 >= 10.0 (scale-up threshold)
1761367320,checkoutservice,0.3711772684983555,0.3162251068124395,1,1,NO_CHANGE,"RPS 0.3 within stable range [0.0, 10.0)"
1761367320,currencyservice,82.65858497279807,69.9435719299151,3,4,UPSCALE,RPS 69.9 >= 60.0 (scale-up threshold)
1761367320,emailservice,0.377671066956151,0.3193529538887251,1,1,NO_CHANGE,"RPS 0.3 within stable range [0.0, 10.0)"
1761367320,paymentservice,0.3804254578265728,0.322864163882591,1,1,NO_CHANGE,"RPS 0.3 within stable range [0.0, 10.0)"
1761367320,productcatalogservice,66.97554582634447,56.811750463761335,3,3,NO_CHANGE,"RPS 56.8 within stable range [25.0, 60.0)"
1761367320,recommendationservice,7.69800653220503,6.5366918626171575,1,1,NO_CHANGE,"RPS 6.5 within stable range [0.0, 10.0)"
1761367320,shippingservice,4.657687946833452,3.950331017618425,1,1,NO_CHANGE,"RPS 4.0 within stable range [0.0, 10.0)"
1761367380,adservice,13.39261352387858,11.705399448898016,1,2,UPSCALE,RPS 11.7 >= 10.0 (scale-up threshold)
1761367380,cartservice,23.13589774301152,20.185407452897778,2,2,NO_CHANGE,"RPS 20.2 within stable range [8.0, 30.0)"
1761367380,checkoutservice,0.6062493531099079,0.5192420792206673,1,1,NO_CHANGE,"RPS 0.5 within stable range [0.0, 10.0)"
1761367380,currencyservice,121.61636484243203,106.11452696867696,4,5,UPSCALE,RPS 106.1 >= 100.0 (scale-up threshold)
1761367380,emailservice,0.6067361217423182,0.5205211713862402,1,1,NO_CHANGE,"RPS 0.5 within stable range [0.0, 10.0)"
1761367380,paymentservice,0.6099337899282075,0.5238129021145225,1,1,NO_CHANGE,"RPS 0.5 within stable range [0.0, 10.0)"
1761367380,productcatalogservice,98.22755947337946,85.80281677049402,3,4,UPSCALE,RPS 85.8 >= 60.0 (scale-up threshold)
1761367380,recommendationservice,11.29479578596854,9.867364608963126,1,1,NO_CHANGE,"RPS 9.9 within stable range [0.0, 10.0)"
1761367380,shippingservice,7.0217734889635475,6.10034074756001,1,1,NO_CHANGE,"RPS 6.1 within stable range [0.0, 10.0)"
1761367440,adservice,17.256615068159203,15.591250382380846,2,2,NO_CHANGE,"RPS 15.6 within stable range [8.0, 30.0)"
1761367440,cartservice,30.57063082518502,27.455063813498846,2,2,NO_CHANGE,"RPS 27.5 within stable range [8.0, 30.0)"
1761367440,checkoutservice,0.8201949607022496,0.729909096257775,1,1,NO_CHANGE,"RPS 0.7 within stable range [0.0, 10.0)"
1761367440,currencyservice,161.93747754458462,145.19059237181233,5,5,NO_CHANGE,"RPS 145.2 within stable range [90.0, inf)"
1761367440,emailservice,0.8323182384859669,0.7387791183560488,1,1,NO_CHANGE,"RPS 0.7 within stable range [0.0, 10.0)"
1761367440,paymentservice,0.8216031365820895,0.7322660662418193,1,1,NO_CHANGE,"RPS 0.7 within stable range [0.0, 10.0)"
1761367440,productcatalogservice,129.19003169374926,116.17386721677269,4,5,UPSCALE,RPS 116.2 >= 100.0 (scale-up threshold)
1761367440,recommendationservice,14.766857392408896,13.297009557375166,1,2,UPSCALE,RPS 13.3 >= 10.0 (scale-up threshold)
1761367440,shippingservice,9.430751014427322,8.431627934367128,1,1,NO_CHANGE,"RPS 8.4 within stable range [0.0, 10.0)"
1761367500,adservice,20.18491676218325,18.806816848242526,2,2,NO_CHANGE,"RPS 18.8 within stable range [8.0, 30.0)"
1761367500,cartservice,36.339172404854814,33.673939827448024,2,3,UPSCALE,RPS 33.7 >= 30.0 (scale-up threshold)
1761367500,checkoutservice,1.0617865080795426,0.9622232845330123,1,1,NO_CHANGE,"RPS 1.0 within stable range [0.0, 10.0)"
1761367500,currencyservice,192.43484026405267,178.26156589638057,5,5,NO_CHANGE,"RPS 178.3 within stable range [90.0, inf)"
1761367500,emailservice,1.0780035517038773,0.9762362216995287,1,1,NO_CHANGE,"RPS 1.0 within stable range [0.0, 10.0)"
1761367500,paymentservice,1.0582283093521063,0.9604396364190202,1,1,NO_CHANGE,"RPS 1.0 within stable range [0.0, 10.0)"
1761367500,productcatalogservice,154.27372692945428,142.8437690156498,5,5,NO_CHANGE,"RPS 142.8 within stable range [90.0, inf)"
1761367500,recommendationservice,17.57546103659225,16.291925592827127,2,2,NO_CHANGE,"RPS 16.3 within stable range [8.0, 30.0)"
1761367500,shippingservice,11.516919945677422,10.591332342284336,1,2,UPSCALE,RPS 10.6 >= 10.0 (scale-up threshold)
1761367560,adservice,22.542514674355992,21.42180532652195,2,2,NO_CHANGE,"RPS 21.4 within stable range [8.0, 30.0)"
1761367560,cartservice,41.054189796319214,38.840114805657855,3,3,NO_CHANGE,"RPS 38.8 within stable range [25.0, 60.0)"
1761367560,checkoutservice,1.2150757337534437,1.1392199989873144,1,1,NO_CHANGE,"RPS 1.1 within stable range [0.0, 10.0)"
1761367560,currencyservice,216.60363342327634,205.1010131652076,5,5,NO_CHANGE,"RPS 205.1 within stable range [90.0, inf)"
1761367560,emailservice,1.2159416348053722,1.1440300108736192,1,1,NO_CHANGE,"RPS 1.1 within stable range [0.0, 10.0)"
1761367560,paymentservice,1.2123862435878996,1.1368022614372357,1,1,NO_CHANGE,"RPS 1.1 within stable range [0.0, 10.0)"
1761367560,productcatalogservice,174.6729224647786,165.12417643003994,5,5,NO_CHANGE,"RPS 165.1 within stable range [90.0, inf)"
1761367560,recommendationservice,19.908074655584524,18.823229936757308,2,2,NO_CHANGE,"RPS 18.8 within stable range [8.0, 30.0)"
1761367560,shippingservice,13.147357922829244,12.380550248665772,2,2,NO_CHANGE,"RPS 12.4 within stable range [8.0, 30.0)"
1761367620,adservice,24.357733058246566,23.47695473872918,2,2,NO_CHANGE,"RPS 23.5 within stable range [8.0, 30.0)"
1761367620,cartservice,44.913670204760926,43.09160358503001,3,3,NO_CHANGE,"RPS 43.1 within stable range [25.0, 60.0)"
1761367620,checkoutservice,1.332755456181204,1.2746948190230372,1,1,NO_CHANGE,"RPS 1.3 within stable range [0.0, 10.0)"
1761367620,currencyservice,236.582901471654,227.13833497972007,5,5,NO_CHANGE,"RPS 227.1 within stable range [90.0, inf)"
1761367620,emailservice,1.3263896357519864,1.2716817482884761,1,1,NO_CHANGE,"RPS 1.3 within stable range [0.0, 10.0)"
1761367620,paymentservice,1.3291940506013296,1.2714765138521014,1,1,NO_CHANGE,"RPS 1.3 within stable range [0.0, 10.0)"
1761367620,productcatalogservice,190.03816630639756,182.56396934349027,5,5,NO_CHANGE,"RPS 182.6 within stable range [90.0, inf)"
1761367620,recommendationservice,21.68999106777,20.829962728466192,2,2,NO_CHANGE,"RPS 20.8 within stable range [8.0, 30.0)"
1761367620,shippingservice,14.37828397793067,13.778963859151201,2,2,NO_CHANGE,"RPS 13.8 within stable range [8.0, 30.0)"
1761367680,adservice,26.127945840517157,25.332648509980764,2,2,NO_CHANGE,"RPS 25.3 within stable range [8.0, 30.0)"
1761367680,cartservice,47.95718997650288,46.49751405906102,3,3,NO_CHANGE,"RPS 46.5 within stable range [25.0, 60.0)"
1761367680,checkoutservice,1.3730394537049748,1.3435360633003934,1,1,NO_CHANGE,"RPS 1.3 within stable range [0.0, 10.0)"
1761367680,currencyservice,254.47254214961242,246.2722799986447,5,5,NO_CHANGE,"RPS 246.3 within stable range [90.0, inf)"
1761367680,emailservice,1.373041921243781,1.3426338693571895,1,1,NO_CHANGE,"RPS 1.3 within stable range [0.0, 10.0)"
1761367680,paymentservice,1.3663993144916022,1.337922474299752,1,1,NO_CHANGE,"RPS 1.3 within stable range [0.0, 10.0)"
1761367680,productcatalogservice,205.39509852552152,198.54575977091213,5,5,NO_CHANGE,"RPS 198.5 within stable range [90.0, inf)"
1761367680,recommendationservice,23.27381693702698,22.540660674458742,2,2,NO_CHANGE,"RPS 22.5 within stable range [8.0, 30.0)"
1761367680,shippingservice,15.365144536269304,14.889290333133872,2,2,NO_CHANGE,"RPS 14.9 within stable range [8.0, 30.0)"
1761367770,adservice,27.724450069177063,27.006909601418172,2,2,NO_CHANGE,"RPS 27.0 within stable range [8.0, 30.0)"
1761367770,cartservice,49.988281221665765,48.94105107288434,3,3,NO_CHANGE,"RPS 48.9 within stable range [25.0, 60.0)"
1761367770,checkoutservice,1.3871162639381949,1.3740422037468545,1,1,NO_CHANGE,"RPS 1.4 within stable range [0.0, 10.0)"
1761367770,currencyservice,267.54595643844743,261.1638535065066,5,5,NO_CHANGE,"RPS 261.2 within stable range [90.0, inf)"
1761367770,emailservice,1.3871187306654829,1.3737732722729947,1,1,NO_CHANGE,"RPS 1.4 within stable range [0.0, 10.0)"
1761367770,paymentservice,1.3840612528725154,1.3702196193006864,1,1,NO_CHANGE,"RPS 1.4 within stable range [0.0, 10.0)"
1761367770,productcatalogservice,213.78240448513634,209.21141107086908,5,5,NO_CHANGE,"RPS 209.2 within stable range [90.0, inf)"
1761367770,recommendationservice,24.165374526254464,23.677960370715745,2,2,NO_CHANGE,"RPS 23.7 within stable range [8.0, 30.0)"
1761367770,shippingservice,15.55863797067488,15.357833679412579,2,2,NO_CHANGE,"RPS 15.4 within stable range [8.0, 30.0)"
1761367830,adservice,30.102593415128972,29.17388827101573,2,2,NO_CHANGE,"RPS 29.2 within stable range [8.0, 30.0)"
1761367830,cartservice,53.88012682502168,52.39840409938047,3,3,NO_CHANGE,"RPS 52.4 within stable range [25.0, 60.0)"
1761367830,checkoutservice,1.4618560470714312,1.4355118940740583,1,1,NO_CHANGE,"RPS 1.4 within stable range [0.0, 10.0)"
1761367830,currencyservice,286.7923027365577,279.10376796754235,5,5,NO_CHANGE,"RPS 279.1 within stable range [90.0, inf)"
1761367830,emailservice,1.4653978338101892,1.4379104653490309,1,1,NO_CHANGE,"RPS 1.4 within stable range [0.0, 10.0)"
1761367830,paymentservice,1.4720353722450716,1.441490646361756,1,1,NO_CHANGE,"RPS 1.4 within stable range [0.0, 10.0)"
1761367830,productcatalogservice,231.3588799168619,224.71463926306404,5,5,NO_CHANGE,"RPS 224.7 within stable range [90.0, inf)"
1761367830,recommendationservice,26.039717959886246,25.331190683135095,2,2,NO_CHANGE,"RPS 25.3 within stable range [8.0, 30.0)"
1761367830,shippingservice,16.772006677380574,16.347754777990176,2,2,NO_CHANGE,"RPS 16.3 within stable range [8.0, 30.0)"
1761367890,adservice,33.03667597506449,31.877839663849862,2,3,UPSCALE,RPS 31.9 >= 30.0 (scale-up threshold)
1761367890,cartservice,59.86099273630124,57.62221614522501,3,3,NO_CHANGE,"RPS 57.6 within stable range [25.0, 60.0)"
1761367890,checkoutservice,1.5798141981519778,1.536523506928602,1,1,NO_CHANGE,"RPS 1.5 within stable range [0.0, 10.0)"
1761367890,currencyservice,313.3469419246027,303.07398973748457,5,5,NO_CHANGE,"RPS 303.1 within stable range [90.0, inf)"
1761367890,emailservice,1.5794965624537205,1.5370207333223136,1,1,NO_CHANGE,"RPS 1.5 within stable range [0.0, 10.0)"
1761367890,paymentservice,1.5866294436787904,1.54308780448368,1,1,NO_CHANGE,"RPS 1.5 within stable range [0.0, 10.0)"
1761367890,productcatalogservice,251.80281887218493,243.67636498944867,5,5,NO_CHANGE,"RPS 243.7 within stable range [90.0, inf)"
1761367890,recommendationservice,28.831017178805144,27.78106923010413,2,2,NO_CHANGE,"RPS 27.8 within stable range [8.0, 30.0)"
1761367890,shippingservice,18.32483352116377,17.731709898211694,2,2,NO_CHANGE,"RPS 17.7 within stable range [8.0, 30.0)"
1761367950,adservice,36.81973515559351,35.33716650807042,3,3,NO_CHANGE,"RPS 35.3 within stable range [25.0, 60.0)"
1761367950,cartservice,67.39981116499263,64.46653265906235,3,4,UPSCALE,RPS 64.5 >= 60.0 (scale-up threshold)
1761367950,checkoutservice,1.7104545896955938,1.6582752648654961,1,1,NO_CHANGE,"RPS 1.7 within stable range [0.0, 10.0)"
1761367950,currencyservice,351.2458842470988,336.7943158942145,5,5,NO_CHANGE,"RPS 336.8 within stable range [90.0, inf)"
1761367950,emailservice,1.720485389513274,1.665445992655986,1,1,NO_CHANGE,"RPS 1.7 within stable range [0.0, 10.0)"
1761367950,paymentservice,1.7102738551218568,1.6601180399304039,1,1,NO_CHANGE,"RPS 1.7 within stable range [0.0, 10.0)"
1761367950,productcatalogservice,279.95192702466534,269.0692584141003,5,5,NO_CHANGE,"RPS 269.1 within stable range [90.0, inf)"
1761367950,recommendationservice,32.43584766981286,31.03941413790024,2,3,UPSCALE,RPS 31.0 >= 30.0 (scale-up threshold)
1761367950,shippingservice,20.65549569866694,19.778359958530366,2,2,NO_CHANGE,"RPS 19.8 within stable range [8.0, 30.0)"
1761368040,adservice,39.16818428591912,38.018878952564506,3,3,NO_CHANGE,"RPS 38.0 within stable range [25.0, 60.0)"
1761368040,cartservice,73.32986914552225,70.67086819958428,4,4,NO_CHANGE,"RPS 70.7 within stable range [50.0, 100.0)"
1761368040,checkoutservice,1.937351815661846,1.853628850422941,1,1,NO_CHANGE,"RPS 1.9 within stable range [0.0, 10.0)"
1761368040,currencyservice,374.38741082552303,363.10948234613045,5,5,NO_CHANGE,"RPS 363.1 within stable range [90.0, inf)"
1761368040,emailservice,1.971007228725462,1.879338857904619,1,1,NO_CHANGE,"RPS 1.9 within stable range [0.0, 10.0)"
1761368040,paymentservice,1.94448408734123,1.8591742731179821,1,1,NO_CHANGE,"RPS 1.9 within stable range [0.0, 10.0)"
1761368040,productcatalogservice,300.57809210441604,291.12544199732133,5,5,NO_CHANGE,"RPS 291.1 within stable range [90.0, inf)"
1761368040,recommendationservice,35.083207718544145,33.87006964435098,3,3,NO_CHANGE,"RPS 33.9 within stable range [25.0, 60.0)"
1761368040,shippingservice,22.584672255186394,21.742778566189585,2,2,NO_CHANGE,"RPS 21.7 within stable range [8.0, 30.0)"
1761368100,adservice,39.97720848615732,39.38970962607948,3,3,NO_CHANGE,"RPS 39.4 within stable range [25.0, 60.0)"
1761368100,cartservice,75.92791669501439,74.35080214638535,4,4,NO_CHANGE,"RPS 74.4 within stable range [50.0, 100.0)"
1761368100,checkoutservice,1.939057347837521,1.913428798613147,1,1,NO_CHANGE,"RPS 1.9 within stable range [0.0, 10.0)"
1761368100,currencyservice,387.22411007047754,379.9897217531734,5,5,NO_CHANGE,"RPS 380.0 within stable range [90.0, inf)"
1761368100,emailservice,1.9113232403947904,1.901727925647739,1,1,NO_CHANGE,"RPS 1.9 within stable range [0.0, 10.0)"
1761368100,paymentservice,1.9257176703586127,1.9057546511864234,1,1,NO_CHANGE,"RPS 1.9 within stable range [0.0, 10.0)"
1761368100,productcatalogservice,310.82727240835806,304.91672328504706,5,5,NO_CHANGE,"RPS 304.9 within stable range [90.0, inf)"
1761368100,recommendationservice,36.3593166105033,35.6125425206576,3,3,NO_CHANGE,"RPS 35.6 within stable range [25.0, 60.0)"
1761368100,shippingservice,23.211803696883177,22.771096157675096,2,2,NO_CHANGE,"RPS 22.8 within stable range [8.0, 30.0)"
1761368160,adservice,37.73467911398946,38.23118826761647,3,3,NO_CHANGE,"RPS 38.2 within stable range [25.0, 60.0)"
1761368160,cartservice,73.1477883508219,73.50869248949093,4,4,NO_CHANGE,"RPS 73.5 within stable range [50.0, 100.0)"
1761368160,checkoutservice,1.805267120194193,1.8377156237198793,1,1,NO_CHANGE,"RPS 1.8 within stable range [0.0, 10.0)"
1761368160,currencyservice,374.3455791727599,376.03882194688396,5,5,NO_CHANGE,"RPS 376.0 within stable range [90.0, inf)"
1761368160,emailservice,1.7944712848269098,1.8266482770731587,1,1,NO_CHANGE,"RPS 1.8 within stable range [0.0, 10.0)"
1761368160,paymentservice,1.7894653209351783,1.8243521200105517,1,1,NO_CHANGE,"RPS 1.8 within stable range [0.0, 10.0)"
1761368160,productcatalogservice,298.8652329597902,300.6806800573673,5,5,NO_CHANGE,"RPS 300.7 within stable range [90.0, inf)"
1761368160,recommendationservice,35.11891185973692,35.26700105801312,3,3,NO_CHANGE,"RPS 35.3 within stable range [25.0, 60.0)"
1761368160,shippingservice,22.287997156098978,22.43292685657181,2,2,NO_CHANGE,"RPS 22.4 within stable range [8.0, 30.0)"
1761368220,adservice,35.68788583523491,36.450876564949375,3,3,NO_CHANGE,"RPS 36.5 within stable range [25.0, 60.0)"
1761368220,cartservice,70.27154270952038,71.24268764351154,4,4,NO_CHANGE,"RPS 71.2 within stable range [50.0, 100.0)"
1761368220,checkoutservice,1.7956297742526528,1.8082555290928206,1,1,NO_CHANGE,"RPS 1.8 within stable range [0.0, 10.0)"
1761368220,currencyservice,361.82833188451957,366.0914789032289,5,5,NO_CHANGE,"RPS 366.1 within stable range [90.0, inf)"
1761368220,emailservice,1.773542888618366,1.7894745051548038,1,1,NO_CHANGE,"RPS 1.8 within stable range [0.0, 10.0)"
1761368220,paymentservice,1.7669288531030438,1.7841558331752962,1,1,NO_CHANGE,"RPS 1.8 within stable range [0.0, 10.0)"
1761368220,productcatalogservice,291.77404630145344,294.44603642822756,5,5,NO_CHANGE,"RPS 294.4 within stable range [90.0, inf)"
1761368220,recommendationservice,33.81172324739655,34.24830659058152,3,3,NO_CHANGE,"RPS 34.2 within stable range [25.0, 60.0)"
1761368220,shippingservice,21.797221739344085,21.987933274512404,2,2,NO_CHANGE,"RPS 22.0 within stable range [8.0, 30.0)"
1761368280,adservice,33.98182931564059,34.722543490433225,3,3,NO_CHANGE,"RPS 34.7 within stable range [25.0, 60.0)"
1761368280,cartservice,64.88864354506497,66.79485677459894,4,4,NO_CHANGE,"RPS 66.8 within stable range [50.0, 100.0)"
1761368280,checkoutservice,1.6139746275285765,1.6722588979978497,1,1,NO_CHANGE,"RPS 1.7 within stable range [0.0, 10.0)"
1761368280,currencyservice,338.71522129380224,346.92809857663025,5,5,NO_CHANGE,"RPS 346.9 within stable range [90.0, inf)"
1761368280,emailservice,1.630990923029103,1.6785359976668133,1,1,NO_CHANGE,"RPS 1.7 within stable range [0.0, 10.0)"
1761368280,paymentservice,1.585588606113946,1.645158774232351,1,1,NO_CHANGE,"RPS 1.6 within stable range [0.0, 10.0)"
1761368280,productcatalogservice,272.63454006910206,279.1779889768397,5,5,NO_CHANGE,"RPS 279.2 within stable range [90.0, inf)"
1761368280,recommendationservice,31.514833787664365,32.334875628539514,3,3,NO_CHANGE,"RPS 32.3 within stable range [25.0, 60.0)"
1761368280,shippingservice,19.66960003414591,20.365100006255858,2,2,NO_CHANGE,"RPS 20.4 within stable range [8.0, 30.0)"
1761368370,adservice,31.29451632196236,32.322924472503615,3,3,NO_CHANGE,"RPS 32.3 within stable range [25.0, 60.0)"
1761368370,cartservice,58.280346230084504,60.83469939343884,4,4,NO_CHANGE,"RPS 60.8 within stable range [50.0, 100.0)"
1761368370,checkoutservice,1.3087605049066848,1.4178100228340345,1,1,NO_CHANGE,"RPS 1.4 within stable range [0.0, 10.0)"
1761368370,currencyservice,308.60541928697666,320.1022230738727,5,5,NO_CHANGE,"RPS 320.1 within stable range [90.0, inf)"
1761368370,emailservice,1.2877147799481403,1.404961145263742,1,1,NO_CHANGE,"RPS 1.4 within stable range [0.0, 10.0)"
1761368370,paymentservice,1.2912190582505378,1.3974009730450818,1,1,NO_CHANGE,"RPS 1.4 within stable range [0.0, 10.0)"
1761368370,productcatalogservice,250.23394062309757,258.9171551292202,5,5,NO_CHANGE,"RPS 258.9 within stable range [90.0, inf)"
1761368370,recommendationservice,28.564561432528997,29.695655691332153,3,3,NO_CHANGE,"RPS 29.7 within stable range [25.0, 60.0)"
1761368370,shippingservice,17.670034141344026,18.478553900817577,2,2,NO_CHANGE,"RPS 18.5 within stable range [8.0, 30.0)"
1761368430,adservice,31.449122154896266,31.71126285017847,3,3,NO_CHANGE,"RPS 31.7 within stable range [25.0, 60.0)"
1761368430,cartservice,58.4002049129997,59.13055325713144,4,4,NO_CHANGE,"RPS 59.1 within stable range [50.0, 100.0)"
1761368430,checkoutservice,1.4210576177460272,1.4200833392724295,1,1,NO_CHANGE,"RPS 1.4 within stable range [0.0, 10.0)"
1761368430,currencyservice,309.42861220257896,312.6306954639671,5,5,NO_CHANGE,"RPS 312.6 within stable range [90.0, inf)"
1761368430,emailservice,1.4210601170028676,1.41623042548113,1,1,NO_CHANGE,"RPS 1.4 within stable range [0.0, 10.0)"
1761368430,paymentservice,1.4210576177460277,1.4139606243357439,1,1,NO_CHANGE,"RPS 1.4 within stable range [0.0, 10.0)"
1761368430,productcatalogservice,251.0078483008528,253.38064034936303,5,5,NO_CHANGE,"RPS 253.4 within stable range [90.0, inf)"
1761368430,recommendationservice,28.452681440618168,28.825573715832363,3,3,NO_CHANGE,"RPS 28.8 within stable range [25.0, 60.0)"
1761368430,shippingservice,17.93699944786045,18.09946578374759,2,2,NO_CHANGE,"RPS 18.1 within stable range [8.0, 30.0)"
1761368490,adservice,33.126082184449864,32.701636384168445,3,3,NO_CHANGE,"RPS 32.7 within stable range [25.0, 60.0)"
1761368490,cartservice,61.02793909813429,60.458723345833434,4,4,NO_CHANGE,"RPS 60.5 within stable range [50.0, 100.0)"
1761368490,checkoutservice,1.4877587604490834,1.4674561340960872,1,1,NO_CHANGE,"RPS 1.5 within stable range [0.0, 10.0)"
1761368490,currencyservice,320.0672009151792,317.8362492798156,5,5,NO_CHANGE,"RPS 317.8 within stable range [90.0, inf)"
1761368490,emailservice,1.498250871055688,1.4736447373833206,1,1,NO_CHANGE,"RPS 1.5 within stable range [0.0, 10.0)"
1761368490,paymentservice,1.4912306925299768,1.468049672071707,1,1,NO_CHANGE,"RPS 1.5 within stable range [0.0, 10.0)"
1761368490,productcatalogservice,259.0665570106283,257.3607820122487,5,5,NO_CHANGE,"RPS 257.4 within stable range [90.0, inf)"
1761368490,recommendationservice,29.5792583583706,29.353152965609127,3,3,NO_CHANGE,"RPS 29.4 within stable range [25.0, 60.0)"
1761368490,shippingservice,19.06315487048593,18.77404814446443,2,2,NO_CHANGE,"RPS 18.8 within stable range [8.0, 30.0)"
1761368550,adservice,36.34779239840162,35.25394559413167,3,3,NO_CHANGE,"RPS 35.3 within stable range [25.0, 60.0)"
1761368550,cartservice,66.56855044834342,64.73560231759042,4,4,NO_CHANGE,"RPS 64.7 within stable range [50.0, 100.0)"
1761368550,checkoutservice,1.649125712537126,1.594624839004814,1,1,NO_CHANGE,"RPS 1.6 within stable range [0.0, 10.0)"
1761368550,currencyservice,346.7327479861246,338.0637983742319,5,5,NO_CHANGE,"RPS 338.1 within stable range [90.0, inf)"
1761368550,emailservice,1.656146161916357,1.6013957345564462,1,1,NO_CHANGE,"RPS 1.6 within stable range [0.0, 10.0)"
1761368550,paymentservice,1.6526344844669505,1.5972590407483775,1,1,NO_CHANGE,"RPS 1.6 within stable range [0.0, 10.0)"
1761368550,productcatalogservice,276.6934832453165,270.89367287539613,5,5,NO_CHANGE,"RPS 270.9 within stable range [90.0, inf)"
1761368550,recommendationservice,31.81748821195272,31.07818763804964,3,3,NO_CHANGE,"RPS 31.1 within stable range [25.0, 60.0)"
1761368550,shippingservice,21.150852114625543,20.43781092357721,2,2,NO_CHANGE,"RPS 20.4 within stable range [8.0, 30.0)"
1761368640,adservice,35.64230644960861,35.525798192965524,3,3,NO_CHANGE,"RPS 35.5 within stable range [25.0, 60.0)"
1761368640,cartservice,70.89836265974014,69.04953455709523,4,4,NO_CHANGE,"RPS 69.0 within stable range [50.0, 100.0)"
1761368640,checkoutservice,2.3037464152188503,2.0910099423546393,1,1,NO_CHANGE,"RPS 2.1 within stable range [0.0, 10.0)"
1761368640,currencyservice,347.06340269184847,344.3635213965635,5,5,NO_CHANGE,"RPS 344.4 within stable range [90.0, inf)"
1761368640,emailservice,1.740372250619427,1.6986792958005328,1,1,NO_CHANGE,"RPS 1.7 within stable range [0.0, 10.0)"
1761368640,paymentservice,1.7368512159401297,1.694973563382604,1,1,NO_CHANGE,"RPS 1.7 within stable range [0.0, 10.0)"
1761368640,productcatalogservice,290.4280613604495,284.56774481493346,5,5,NO_CHANGE,"RPS 284.6 within stable range [90.0, inf)"
